EVALUATE Epoch 1/50, LOSS 25614.089, BEST LOSS 25614.090, BEST EPOCH 1
EVALUATE Epoch 49/50, LOSS 6543.941, BEST LOSS 6151.924, BEST EPOCH 27
EVALUATE Epoch 50/50, LOSS 7279.221, BEST LOSS 6151.924, BEST EPOCH 27
EVALUATE Epoch 1/30, LOSS 29378.271, BEST LOSS 29378.271, BEST EPOCH 1
EVALUATE Epoch 2/30, LOSS 17951.331, BEST LOSS 17951.332, BEST EPOCH 2
EVALUATE Epoch 3/30, LOSS 14361.107, BEST LOSS 14361.107, BEST EPOCH 3
EVALUATE Epoch 4/30, LOSS 13280.440, BEST LOSS 13280.440, BEST EPOCH 4
EVALUATE Epoch 5/30, LOSS 13649.142, BEST LOSS 13280.440, BEST EPOCH 4
EVALUATE Epoch 6/30, LOSS 11074.816, BEST LOSS 11074.816, BEST EPOCH 6
EVALUATE Epoch 7/30, LOSS 9626.850, BEST LOSS 9626.851, BEST EPOCH 7
EVALUATE Epoch 8/30, LOSS 9810.838, BEST LOSS 9626.851, BEST EPOCH 7
EVALUATE Epoch 9/30, LOSS 8956.600, BEST LOSS 8956.600, BEST EPOCH 9
EVALUATE Epoch 10/30, LOSS 8554.100, BEST LOSS 8554.101, BEST EPOCH 10
EVALUATE Epoch 11/30, LOSS 9418.244, BEST LOSS 8554.101, BEST EPOCH 10
EVALUATE Epoch 12/30, LOSS 8008.354, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 13/30, LOSS 10270.047, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 14/30, LOSS 8697.963, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 15/30, LOSS 8850.466, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 16/30, LOSS 9063.417, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 17/30, LOSS 9982.438, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 18/30, LOSS 8824.346, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 19/30, LOSS 8480.068, BEST LOSS 8008.354, BEST EPOCH 12
EVALUATE Epoch 20/30, LOSS 7001.849, BEST LOSS 7001.849, BEST EPOCH 20
EVALUATE Epoch 21/30, LOSS 6897.345, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 22/30, LOSS 10102.072, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 23/30, LOSS 8798.273, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 24/30, LOSS 6989.508, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 25/30, LOSS 8789.975, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 26/30, LOSS 7737.184, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 27/30, LOSS 8514.704, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 28/30, LOSS 8152.941, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 29/30, LOSS 10298.521, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 30/30, LOSS 8283.893, BEST LOSS 6897.345, BEST EPOCH 21
EVALUATE Epoch 1/30, LOSS 103887.979, BEST LOSS 100000.000, BEST EPOCH 0
EVALUATE Epoch 2/30, LOSS 94027.042, BEST LOSS 94027.047, BEST EPOCH 2
EVALUATE Epoch 3/30, LOSS 94310.396, BEST LOSS 94027.047, BEST EPOCH 2
EVALUATE Epoch 4/30, LOSS 93355.958, BEST LOSS 93355.961, BEST EPOCH 4
EVALUATE Epoch 5/30, LOSS 92153.260, BEST LOSS 92153.266, BEST EPOCH 5
EVALUATE Epoch 6/30, LOSS 92225.125, BEST LOSS 92153.266, BEST EPOCH 5
EVALUATE Epoch 7/30, LOSS 77243.526, BEST LOSS 77243.531, BEST EPOCH 7
EVALUATE Epoch 8/30, LOSS 62069.125, BEST LOSS 62069.125, BEST EPOCH 8
EVALUATE Epoch 9/30, LOSS 61303.734, BEST LOSS 61303.734, BEST EPOCH 9
EVALUATE Epoch 10/30, LOSS 46753.036, BEST LOSS 46753.039, BEST EPOCH 10
EVALUATE Epoch 11/30, LOSS 49683.635, BEST LOSS 46753.039, BEST EPOCH 10
EVALUATE Epoch 12/30, LOSS 43518.401, BEST LOSS 43518.402, BEST EPOCH 12
EVALUATE Epoch 13/30, LOSS 45425.047, BEST LOSS 43518.402, BEST EPOCH 12
EVALUATE Epoch 14/30, LOSS 46832.734, BEST LOSS 43518.402, BEST EPOCH 12
EVALUATE Epoch 15/30, LOSS 42555.688, BEST LOSS 42555.688, BEST EPOCH 15
EVALUATE Epoch 16/30, LOSS 41324.914, BEST LOSS 41324.914, BEST EPOCH 16
EVALUATE Epoch 17/30, LOSS 37335.594, BEST LOSS 37335.594, BEST EPOCH 17
EVALUATE Epoch 18/30, LOSS 38090.141, BEST LOSS 37335.594, BEST EPOCH 17
EVALUATE Epoch 19/30, LOSS 37913.854, BEST LOSS 37335.594, BEST EPOCH 17
EVALUATE Epoch 20/30, LOSS 47144.896, BEST LOSS 37335.594, BEST EPOCH 17
EVALUATE Epoch 21/30, LOSS 34875.740, BEST LOSS 34875.742, BEST EPOCH 21
EVALUATE Epoch 22/30, LOSS 34476.159, BEST LOSS 34476.160, BEST EPOCH 22
EVALUATE Epoch 23/30, LOSS 34208.060, BEST LOSS 34208.062, BEST EPOCH 23
EVALUATE Epoch 24/30, LOSS 34827.339, BEST LOSS 34208.062, BEST EPOCH 23
EVALUATE Epoch 25/30, LOSS 34450.565, BEST LOSS 34208.062, BEST EPOCH 23
EVALUATE Epoch 26/30, LOSS 32620.102, BEST LOSS 32620.102, BEST EPOCH 26
EVALUATE Epoch 27/30, LOSS 36304.557, BEST LOSS 32620.102, BEST EPOCH 26
EVALUATE Epoch 28/30, LOSS 33580.120, BEST LOSS 32620.102, BEST EPOCH 26
EVALUATE Epoch 29/30, LOSS 31560.865, BEST LOSS 31560.865, BEST EPOCH 29
EVALUATE Epoch 30/30, LOSS 32663.818, BEST LOSS 31560.865, BEST EPOCH 29
