TRAIN EPOCH 1/50, ITER 135/147, LOSS 0.730
TRAIN EPOCH 1/50, ITER 136/147, LOSS 0.727
TRAIN EPOCH 1/50, ITER 137/147, LOSS 0.724
TRAIN EPOCH 1/50, ITER 138/147, LOSS 0.720
TRAIN EPOCH 1/50, ITER 139/147, LOSS 0.717
TRAIN EPOCH 1/50, ITER 140/147, LOSS 0.715
TRAIN EPOCH 1/50, ITER 141/147, LOSS 0.712
TRAIN EPOCH 1/50, ITER 142/147, LOSS 0.708
TRAIN EPOCH 1/50, ITER 143/147, LOSS 0.706
TRAIN EPOCH 1/50, ITER 144/147, LOSS 0.703
TRAIN EPOCH 1/50, ITER 145/147, LOSS 0.700
TRAIN EPOCH 1/50, ITER 146/147, LOSS 0.697
TRAIN EPOCH 1/50, ITER 147/147, LOSS 0.694
TRAIN EPOCH 2/50, ITER 1/147, LOSS 0.405
TRAIN EPOCH 1/50, ITER 1/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 2/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 3/147, LOSS 1.249
TRAIN EPOCH 1/50, ITER 4/147, LOSS 1.246
TRAIN EPOCH 1/50, ITER 5/147, LOSS 1.247
TRAIN EPOCH 1/50, ITER 6/147, LOSS 1.246
TRAIN EPOCH 1/50, ITER 7/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 8/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 9/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 10/147, LOSS 1.246
TRAIN EPOCH 1/50, ITER 11/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 12/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 13/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 14/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 15/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 16/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 17/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 18/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 19/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 20/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 21/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 22/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 23/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 24/147, LOSS 1.246
TRAIN EPOCH 1/50, ITER 25/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 26/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 27/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 28/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 29/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 30/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 31/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 32/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 33/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 34/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 35/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 36/147, LOSS 1.243
TRAIN EPOCH 1/50, ITER 37/147, LOSS 1.243
TRAIN EPOCH 1/50, ITER 38/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 39/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 40/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 41/147, LOSS 1.241
TRAIN EPOCH 1/50, ITER 42/147, LOSS 1.241
TRAIN EPOCH 1/50, ITER 43/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 44/147, LOSS 1.238
TRAIN EPOCH 1/50, ITER 45/147, LOSS 1.237
TRAIN EPOCH 1/50, ITER 46/147, LOSS 1.234
TRAIN EPOCH 1/50, ITER 47/147, LOSS 1.232
TRAIN EPOCH 1/50, ITER 48/147, LOSS 1.231
TRAIN EPOCH 1/50, ITER 49/147, LOSS 1.230
TRAIN EPOCH 1/50, ITER 50/147, LOSS 1.229
TRAIN EPOCH 1/50, ITER 51/147, LOSS 1.227
TRAIN EPOCH 1/50, ITER 52/147, LOSS 1.226
TRAIN EPOCH 1/50, ITER 53/147, LOSS 1.224
TRAIN EPOCH 1/50, ITER 54/147, LOSS 1.221
TRAIN EPOCH 1/50, ITER 55/147, LOSS 1.220
TRAIN EPOCH 1/50, ITER 56/147, LOSS 1.217
TRAIN EPOCH 1/50, ITER 57/147, LOSS 1.214
TRAIN EPOCH 1/50, ITER 58/147, LOSS 1.212
TRAIN EPOCH 1/50, ITER 59/147, LOSS 1.211
TRAIN EPOCH 1/50, ITER 60/147, LOSS 1.210
TRAIN EPOCH 1/50, ITER 61/147, LOSS 1.209
TRAIN EPOCH 1/50, ITER 62/147, LOSS 1.206
TRAIN EPOCH 1/50, ITER 63/147, LOSS 1.204
TRAIN EPOCH 1/50, ITER 64/147, LOSS 1.201
TRAIN EPOCH 1/50, ITER 65/147, LOSS 1.199
TRAIN EPOCH 1/50, ITER 66/147, LOSS 1.195
TRAIN EPOCH 1/50, ITER 67/147, LOSS 1.192
TRAIN EPOCH 1/50, ITER 68/147, LOSS 1.190
