TRAIN EPOCH 1/50, ITER 1/147, LOSS 357.787
TRAIN EPOCH 1/50, ITER 140/147, LOSS 10.486
TRAIN EPOCH 1/50, ITER 141/147, LOSS 10.456
TRAIN EPOCH 1/50, ITER 142/147, LOSS 10.423
TRAIN EPOCH 1/50, ITER 143/147, LOSS 10.392
TRAIN EPOCH 1/50, ITER 144/147, LOSS 10.365
TRAIN EPOCH 1/50, ITER 145/147, LOSS 10.334
TRAIN EPOCH 1/50, ITER 146/147, LOSS 10.302
TRAIN EPOCH 1/50, ITER 147/147, LOSS 10.271
TRAIN EPOCH 2/50, ITER 1/147, LOSS 6.170
TRAIN EPOCH 2/50, ITER 2/147, LOSS 6.051
TRAIN EPOCH 2/50, ITER 3/147, LOSS 6.022
TRAIN EPOCH 2/50, ITER 4/147, LOSS 6.095
TRAIN EPOCH 2/50, ITER 5/147, LOSS 6.070
TRAIN EPOCH 2/50, ITER 6/147, LOSS 5.981
TRAIN EPOCH 2/50, ITER 7/147, LOSS 5.977
TRAIN EPOCH 2/50, ITER 8/147, LOSS 5.963
TRAIN EPOCH 2/50, ITER 9/147, LOSS 5.921
TRAIN EPOCH 2/50, ITER 10/147, LOSS 5.923
TRAIN EPOCH 2/50, ITER 11/147, LOSS 5.933
TRAIN EPOCH 2/50, ITER 12/147, LOSS 5.909
TRAIN EPOCH 2/50, ITER 13/147, LOSS 5.900
TRAIN EPOCH 2/50, ITER 14/147, LOSS 5.874
TRAIN EPOCH 2/50, ITER 15/147, LOSS 5.867
TRAIN EPOCH 2/50, ITER 16/147, LOSS 5.882
TRAIN EPOCH 2/50, ITER 17/147, LOSS 5.860
TRAIN EPOCH 2/50, ITER 18/147, LOSS 5.842
TRAIN EPOCH 2/50, ITER 19/147, LOSS 5.854
TRAIN EPOCH 2/50, ITER 20/147, LOSS 5.845
TRAIN EPOCH 2/50, ITER 21/147, LOSS 5.857
TRAIN EPOCH 2/50, ITER 22/147, LOSS 5.846
TRAIN EPOCH 2/50, ITER 23/147, LOSS 5.831
TRAIN EPOCH 2/50, ITER 24/147, LOSS 5.823
TRAIN EPOCH 2/50, ITER 25/147, LOSS 5.820
TRAIN EPOCH 2/50, ITER 26/147, LOSS 5.815
TRAIN EPOCH 2/50, ITER 27/147, LOSS 5.818
TRAIN EPOCH 2/50, ITER 28/147, LOSS 5.801
TRAIN EPOCH 2/50, ITER 29/147, LOSS 5.790
TRAIN EPOCH 2/50, ITER 30/147, LOSS 5.783
TRAIN EPOCH 2/50, ITER 31/147, LOSS 5.778
TRAIN EPOCH 2/50, ITER 32/147, LOSS 5.768
TRAIN EPOCH 2/50, ITER 33/147, LOSS 5.758
TRAIN EPOCH 2/50, ITER 34/147, LOSS 5.762
TRAIN EPOCH 2/50, ITER 35/147, LOSS 5.773
TRAIN EPOCH 2/50, ITER 36/147, LOSS 5.754
TRAIN EPOCH 2/50, ITER 37/147, LOSS 5.751
TRAIN EPOCH 2/50, ITER 38/147, LOSS 5.746
TRAIN EPOCH 2/50, ITER 39/147, LOSS 5.769
TRAIN EPOCH 2/50, ITER 40/147, LOSS 5.756
TRAIN EPOCH 2/50, ITER 41/147, LOSS 5.741
TRAIN EPOCH 2/50, ITER 42/147, LOSS 5.741
TRAIN EPOCH 2/50, ITER 43/147, LOSS 5.745
TRAIN EPOCH 2/50, ITER 44/147, LOSS 5.734
TRAIN EPOCH 2/50, ITER 45/147, LOSS 5.729
TRAIN EPOCH 2/50, ITER 46/147, LOSS 5.722
TRAIN EPOCH 2/50, ITER 47/147, LOSS 5.716
TRAIN EPOCH 2/50, ITER 48/147, LOSS 5.716
TRAIN EPOCH 2/50, ITER 49/147, LOSS 5.718
TRAIN EPOCH 2/50, ITER 50/147, LOSS 5.708
TRAIN EPOCH 2/50, ITER 51/147, LOSS 5.707
TRAIN EPOCH 2/50, ITER 52/147, LOSS 5.706
TRAIN EPOCH 2/50, ITER 53/147, LOSS 5.706
TRAIN EPOCH 2/50, ITER 54/147, LOSS 5.706
TRAIN EPOCH 2/50, ITER 55/147, LOSS 5.692
TRAIN EPOCH 2/50, ITER 56/147, LOSS 5.682
TRAIN EPOCH 2/50, ITER 57/147, LOSS 5.679
TRAIN EPOCH 2/50, ITER 58/147, LOSS 5.683
TRAIN EPOCH 2/50, ITER 59/147, LOSS 5.720
TRAIN EPOCH 2/50, ITER 60/147, LOSS 5.713
TRAIN EPOCH 2/50, ITER 61/147, LOSS 5.704
TRAIN EPOCH 2/50, ITER 62/147, LOSS 5.700
TRAIN EPOCH 2/50, ITER 63/147, LOSS 5.696
TRAIN EPOCH 2/50, ITER 64/147, LOSS 5.691
TRAIN EPOCH 2/50, ITER 65/147, LOSS 5.679
TRAIN EPOCH 2/50, ITER 66/147, LOSS 5.678
TRAIN EPOCH 2/50, ITER 67/147, LOSS 5.672
TRAIN EPOCH 2/50, ITER 68/147, LOSS 5.669
TRAIN EPOCH 2/50, ITER 69/147, LOSS 5.675
TRAIN EPOCH 2/50, ITER 70/147, LOSS 5.677
TRAIN EPOCH 2/50, ITER 71/147, LOSS 5.678
TRAIN EPOCH 2/50, ITER 72/147, LOSS 5.667
TRAIN EPOCH 2/50, ITER 73/147, LOSS 5.656
TRAIN EPOCH 2/50, ITER 74/147, LOSS 5.652
TRAIN EPOCH 2/50, ITER 75/147, LOSS 5.652
TRAIN EPOCH 2/50, ITER 76/147, LOSS 5.648
TRAIN EPOCH 2/50, ITER 77/147, LOSS 5.657
TRAIN EPOCH 2/50, ITER 78/147, LOSS 5.662
TRAIN EPOCH 2/50, ITER 79/147, LOSS 5.653
TRAIN EPOCH 2/50, ITER 80/147, LOSS 5.645
TRAIN EPOCH 2/50, ITER 81/147, LOSS 5.645
TRAIN EPOCH 2/50, ITER 82/147, LOSS 5.644
TRAIN EPOCH 2/50, ITER 83/147, LOSS 5.640
TRAIN EPOCH 2/50, ITER 84/147, LOSS 5.639
TRAIN EPOCH 2/50, ITER 85/147, LOSS 5.639
TRAIN EPOCH 2/50, ITER 86/147, LOSS 5.633
TRAIN EPOCH 2/50, ITER 87/147, LOSS 5.635
TRAIN EPOCH 2/50, ITER 88/147, LOSS 5.633
TRAIN EPOCH 2/50, ITER 89/147, LOSS 5.633
TRAIN EPOCH 2/50, ITER 90/147, LOSS 5.633
TRAIN EPOCH 2/50, ITER 91/147, LOSS 5.627
TRAIN EPOCH 2/50, ITER 92/147, LOSS 5.623
TRAIN EPOCH 2/50, ITER 93/147, LOSS 5.623
TRAIN EPOCH 2/50, ITER 94/147, LOSS 5.620
TRAIN EPOCH 2/50, ITER 95/147, LOSS 5.622
TRAIN EPOCH 2/50, ITER 96/147, LOSS 5.640
TRAIN EPOCH 2/50, ITER 97/147, LOSS 5.639
TRAIN EPOCH 2/50, ITER 98/147, LOSS 5.634
TRAIN EPOCH 2/50, ITER 99/147, LOSS 5.634
TRAIN EPOCH 2/50, ITER 100/147, LOSS 5.636
TRAIN EPOCH 2/50, ITER 101/147, LOSS 5.634
TRAIN EPOCH 2/50, ITER 102/147, LOSS 5.630
TRAIN EPOCH 2/50, ITER 103/147, LOSS 5.624
TRAIN EPOCH 2/50, ITER 104/147, LOSS 5.621
TRAIN EPOCH 2/50, ITER 105/147, LOSS 5.615
TRAIN EPOCH 2/50, ITER 106/147, LOSS 5.609
TRAIN EPOCH 2/50, ITER 107/147, LOSS 5.605
TRAIN EPOCH 2/50, ITER 108/147, LOSS 5.606
TRAIN EPOCH 2/50, ITER 109/147, LOSS 5.603
TRAIN EPOCH 2/50, ITER 110/147, LOSS 5.606
TRAIN EPOCH 2/50, ITER 111/147, LOSS 5.608
TRAIN EPOCH 2/50, ITER 112/147, LOSS 5.609
TRAIN EPOCH 2/50, ITER 113/147, LOSS 5.600
TRAIN EPOCH 2/50, ITER 114/147, LOSS 5.599
TRAIN EPOCH 2/50, ITER 115/147, LOSS 5.600
TRAIN EPOCH 2/50, ITER 116/147, LOSS 5.600
TRAIN EPOCH 2/50, ITER 117/147, LOSS 5.598
TRAIN EPOCH 2/50, ITER 118/147, LOSS 5.597
TRAIN EPOCH 2/50, ITER 119/147, LOSS 5.598
TRAIN EPOCH 2/50, ITER 120/147, LOSS 5.596
TRAIN EPOCH 2/50, ITER 121/147, LOSS 5.597
TRAIN EPOCH 2/50, ITER 122/147, LOSS 5.599
TRAIN EPOCH 2/50, ITER 123/147, LOSS 5.604
TRAIN EPOCH 2/50, ITER 124/147, LOSS 5.605
TRAIN EPOCH 2/50, ITER 125/147, LOSS 5.603
TRAIN EPOCH 2/50, ITER 126/147, LOSS 5.601
TRAIN EPOCH 2/50, ITER 127/147, LOSS 5.600
TRAIN EPOCH 2/50, ITER 128/147, LOSS 5.599
TRAIN EPOCH 2/50, ITER 129/147, LOSS 5.599
TRAIN EPOCH 2/50, ITER 130/147, LOSS 5.597
TRAIN EPOCH 2/50, ITER 131/147, LOSS 5.591
TRAIN EPOCH 2/50, ITER 132/147, LOSS 5.594
TRAIN EPOCH 2/50, ITER 133/147, LOSS 5.591
TRAIN EPOCH 2/50, ITER 134/147, LOSS 5.592
TRAIN EPOCH 2/50, ITER 135/147, LOSS 5.593
TRAIN EPOCH 2/50, ITER 136/147, LOSS 5.591
TRAIN EPOCH 2/50, ITER 137/147, LOSS 5.593
TRAIN EPOCH 2/50, ITER 138/147, LOSS 5.593
TRAIN EPOCH 2/50, ITER 139/147, LOSS 5.590
TRAIN EPOCH 2/50, ITER 140/147, LOSS 5.587
TRAIN EPOCH 2/50, ITER 141/147, LOSS 5.583
TRAIN EPOCH 2/50, ITER 142/147, LOSS 5.583
TRAIN EPOCH 2/50, ITER 143/147, LOSS 5.579
TRAIN EPOCH 2/50, ITER 144/147, LOSS 5.578
TRAIN EPOCH 2/50, ITER 145/147, LOSS 5.577
TRAIN EPOCH 2/50, ITER 146/147, LOSS 5.577
TRAIN EPOCH 2/50, ITER 147/147, LOSS 5.571
TRAIN EPOCH 3/50, ITER 1/147, LOSS 5.923
TRAIN EPOCH 3/50, ITER 2/147, LOSS 5.648
TRAIN EPOCH 3/50, ITER 3/147, LOSS 5.544
TRAIN EPOCH 3/50, ITER 4/147, LOSS 5.500
TRAIN EPOCH 3/50, ITER 5/147, LOSS 5.486
TRAIN EPOCH 3/50, ITER 6/147, LOSS 5.472
TRAIN EPOCH 3/50, ITER 7/147, LOSS 5.419
TRAIN EPOCH 3/50, ITER 8/147, LOSS 5.452
TRAIN EPOCH 3/50, ITER 9/147, LOSS 5.459
TRAIN EPOCH 3/50, ITER 10/147, LOSS 5.460
TRAIN EPOCH 3/50, ITER 11/147, LOSS 5.421
TRAIN EPOCH 3/50, ITER 12/147, LOSS 5.405
TRAIN EPOCH 3/50, ITER 13/147, LOSS 5.374
TRAIN EPOCH 3/50, ITER 14/147, LOSS 5.351
TRAIN EPOCH 3/50, ITER 15/147, LOSS 5.372
TRAIN EPOCH 3/50, ITER 16/147, LOSS 5.395
TRAIN EPOCH 3/50, ITER 17/147, LOSS 5.401
TRAIN EPOCH 3/50, ITER 18/147, LOSS 5.381
TRAIN EPOCH 3/50, ITER 19/147, LOSS 5.391
TRAIN EPOCH 3/50, ITER 20/147, LOSS 5.397
TRAIN EPOCH 3/50, ITER 21/147, LOSS 5.388
TRAIN EPOCH 3/50, ITER 22/147, LOSS 5.412
TRAIN EPOCH 3/50, ITER 23/147, LOSS 5.435
TRAIN EPOCH 3/50, ITER 24/147, LOSS 5.403
TRAIN EPOCH 3/50, ITER 25/147, LOSS 5.394
TRAIN EPOCH 3/50, ITER 26/147, LOSS 5.392
TRAIN EPOCH 3/50, ITER 27/147, LOSS 5.390
TRAIN EPOCH 3/50, ITER 28/147, LOSS 5.393
TRAIN EPOCH 3/50, ITER 29/147, LOSS 5.380
TRAIN EPOCH 3/50, ITER 30/147, LOSS 5.357
TRAIN EPOCH 3/50, ITER 31/147, LOSS 5.370
TRAIN EPOCH 3/50, ITER 32/147, LOSS 5.377
TRAIN EPOCH 3/50, ITER 33/147, LOSS 5.379
TRAIN EPOCH 3/50, ITER 34/147, LOSS 5.368
TRAIN EPOCH 3/50, ITER 35/147, LOSS 5.364
TRAIN EPOCH 3/50, ITER 36/147, LOSS 5.369
TRAIN EPOCH 3/50, ITER 37/147, LOSS 5.372
TRAIN EPOCH 3/50, ITER 38/147, LOSS 5.367
TRAIN EPOCH 3/50, ITER 39/147, LOSS 5.411
TRAIN EPOCH 3/50, ITER 40/147, LOSS 5.398
TRAIN EPOCH 3/50, ITER 41/147, LOSS 5.388
TRAIN EPOCH 3/50, ITER 42/147, LOSS 5.387
TRAIN EPOCH 3/50, ITER 43/147, LOSS 5.399
TRAIN EPOCH 3/50, ITER 44/147, LOSS 5.393
TRAIN EPOCH 3/50, ITER 45/147, LOSS 5.376
TRAIN EPOCH 3/50, ITER 46/147, LOSS 5.385
TRAIN EPOCH 3/50, ITER 47/147, LOSS 5.384
TRAIN EPOCH 3/50, ITER 48/147, LOSS 5.386
TRAIN EPOCH 3/50, ITER 49/147, LOSS 5.388
TRAIN EPOCH 3/50, ITER 50/147, LOSS 5.379
TRAIN EPOCH 3/50, ITER 51/147, LOSS 5.383
TRAIN EPOCH 3/50, ITER 52/147, LOSS 5.381
TRAIN EPOCH 3/50, ITER 53/147, LOSS 5.392
TRAIN EPOCH 3/50, ITER 54/147, LOSS 5.382
TRAIN EPOCH 3/50, ITER 55/147, LOSS 5.385
TRAIN EPOCH 3/50, ITER 56/147, LOSS 5.379
TRAIN EPOCH 3/50, ITER 57/147, LOSS 5.370
TRAIN EPOCH 3/50, ITER 58/147, LOSS 5.400
TRAIN EPOCH 3/50, ITER 59/147, LOSS 5.388
TRAIN EPOCH 3/50, ITER 60/147, LOSS 5.387
TRAIN EPOCH 3/50, ITER 61/147, LOSS 5.385
TRAIN EPOCH 3/50, ITER 62/147, LOSS 5.377
TRAIN EPOCH 3/50, ITER 63/147, LOSS 5.371
TRAIN EPOCH 3/50, ITER 64/147, LOSS 5.372
TRAIN EPOCH 3/50, ITER 65/147, LOSS 5.373
TRAIN EPOCH 3/50, ITER 66/147, LOSS 5.363
TRAIN EPOCH 3/50, ITER 67/147, LOSS 5.357
TRAIN EPOCH 3/50, ITER 68/147, LOSS 5.360
TRAIN EPOCH 3/50, ITER 69/147, LOSS 5.357
TRAIN EPOCH 3/50, ITER 70/147, LOSS 5.360
TRAIN EPOCH 3/50, ITER 71/147, LOSS 5.360
TRAIN EPOCH 3/50, ITER 72/147, LOSS 5.353
TRAIN EPOCH 3/50, ITER 73/147, LOSS 5.352
TRAIN EPOCH 3/50, ITER 74/147, LOSS 5.351
TRAIN EPOCH 3/50, ITER 75/147, LOSS 5.359
TRAIN EPOCH 3/50, ITER 76/147, LOSS 5.365
TRAIN EPOCH 3/50, ITER 77/147, LOSS 5.368
TRAIN EPOCH 3/50, ITER 78/147, LOSS 5.361
TRAIN EPOCH 3/50, ITER 79/147, LOSS 5.355
TRAIN EPOCH 3/50, ITER 80/147, LOSS 5.349
TRAIN EPOCH 3/50, ITER 81/147, LOSS 5.346
TRAIN EPOCH 3/50, ITER 82/147, LOSS 5.337
TRAIN EPOCH 3/50, ITER 83/147, LOSS 5.339
TRAIN EPOCH 3/50, ITER 84/147, LOSS 5.335
TRAIN EPOCH 3/50, ITER 85/147, LOSS 5.334
TRAIN EPOCH 3/50, ITER 86/147, LOSS 5.332
TRAIN EPOCH 3/50, ITER 87/147, LOSS 5.331
TRAIN EPOCH 3/50, ITER 88/147, LOSS 5.328
TRAIN EPOCH 3/50, ITER 89/147, LOSS 5.325
TRAIN EPOCH 3/50, ITER 90/147, LOSS 5.321
TRAIN EPOCH 3/50, ITER 91/147, LOSS 5.318
TRAIN EPOCH 3/50, ITER 92/147, LOSS 5.320
TRAIN EPOCH 3/50, ITER 93/147, LOSS 5.314
TRAIN EPOCH 3/50, ITER 94/147, LOSS 5.311
TRAIN EPOCH 3/50, ITER 95/147, LOSS 5.309
TRAIN EPOCH 3/50, ITER 96/147, LOSS 5.303
TRAIN EPOCH 3/50, ITER 97/147, LOSS 5.295
TRAIN EPOCH 3/50, ITER 98/147, LOSS 5.287
TRAIN EPOCH 3/50, ITER 99/147, LOSS 5.273
TRAIN EPOCH 3/50, ITER 100/147, LOSS 5.265
TRAIN EPOCH 3/50, ITER 101/147, LOSS 5.250
TRAIN EPOCH 3/50, ITER 102/147, LOSS 5.240
TRAIN EPOCH 3/50, ITER 103/147, LOSS 5.225
TRAIN EPOCH 3/50, ITER 104/147, LOSS 5.209
TRAIN EPOCH 3/50, ITER 105/147, LOSS 5.195
TRAIN EPOCH 3/50, ITER 106/147, LOSS 5.181
TRAIN EPOCH 3/50, ITER 107/147, LOSS 5.164
TRAIN EPOCH 3/50, ITER 108/147, LOSS 5.151
TRAIN EPOCH 3/50, ITER 109/147, LOSS 5.138
TRAIN EPOCH 3/50, ITER 110/147, LOSS 5.123
TRAIN EPOCH 3/50, ITER 111/147, LOSS 5.111
TRAIN EPOCH 3/50, ITER 112/147, LOSS 5.100
TRAIN EPOCH 3/50, ITER 113/147, LOSS 5.083
TRAIN EPOCH 3/50, ITER 114/147, LOSS 5.068
TRAIN EPOCH 3/50, ITER 115/147, LOSS 5.054
TRAIN EPOCH 3/50, ITER 116/147, LOSS 5.041
TRAIN EPOCH 3/50, ITER 117/147, LOSS 5.027
TRAIN EPOCH 3/50, ITER 118/147, LOSS 5.015
TRAIN EPOCH 3/50, ITER 119/147, LOSS 4.998
TRAIN EPOCH 3/50, ITER 120/147, LOSS 4.983
TRAIN EPOCH 3/50, ITER 121/147, LOSS 4.969
TRAIN EPOCH 3/50, ITER 122/147, LOSS 4.954
TRAIN EPOCH 3/50, ITER 123/147, LOSS 4.940
TRAIN EPOCH 3/50, ITER 124/147, LOSS 4.923
TRAIN EPOCH 3/50, ITER 125/147, LOSS 4.906
TRAIN EPOCH 3/50, ITER 126/147, LOSS 4.892
TRAIN EPOCH 3/50, ITER 127/147, LOSS 4.877
TRAIN EPOCH 3/50, ITER 128/147, LOSS 4.865
TRAIN EPOCH 3/50, ITER 129/147, LOSS 4.850
TRAIN EPOCH 3/50, ITER 130/147, LOSS 4.836
TRAIN EPOCH 3/50, ITER 131/147, LOSS 4.819
TRAIN EPOCH 3/50, ITER 132/147, LOSS 4.809
TRAIN EPOCH 3/50, ITER 133/147, LOSS 4.796
TRAIN EPOCH 3/50, ITER 134/147, LOSS 4.783
TRAIN EPOCH 3/50, ITER 135/147, LOSS 4.771
TRAIN EPOCH 3/50, ITER 136/147, LOSS 4.759
TRAIN EPOCH 3/50, ITER 137/147, LOSS 4.746
TRAIN EPOCH 3/50, ITER 138/147, LOSS 4.733
TRAIN EPOCH 3/50, ITER 139/147, LOSS 4.718
TRAIN EPOCH 3/50, ITER 140/147, LOSS 4.704
TRAIN EPOCH 3/50, ITER 141/147, LOSS 4.690
TRAIN EPOCH 3/50, ITER 142/147, LOSS 4.676
